Time,Precipitation
0000 4 Jun 2019,0.7078556
0000 5 Jun 2019,0.6990288
0000 6 Jun 2019,4.038362
0000 7 Jun 2019,1.858765
0000 8 Jun 2019,0.5956257
0000 9 Jun 2019,0.09286807
0000 10 Jun 2019,0.6091199
0000 11 Jun 2019,4.20343
0000 12 Jun 2019,4.432059
0000 13 Jun 2019,0.8352864
0000 14 Jun 2019,4.239032
0000 15 Jun 2019,0.3926682
0000 16 Jun 2019,1.617337
0000 17 Jun 2019,0.3916219
0000 18 Jun 2019,0.1168969
0000 19 Jun 2019,0.002869083
0000 20 Jun 2019,0.1018946
0000 21 Jun 2019,0.7296517
0000 22 Jun 2019,0.7914585
0000 23 Jun 2019,0.4964173
0000 24 Jun 2019,0.02595387
0000 25 Jun 2019,3.18794
0000 26 Jun 2019,0.004661555
0000 27 Jun 2019,0.1482449
0000 28 Jun 2019,0.006654741
0000 29 Jun 2019,0.6414877
0000 30 Jun 2019,1.575101
0000 1 Jul 2019,0.8737841
0000 2 Jul 2019,0.004600226
0000 3 Jul 2019,0.06345363
0000 4 Jul 2019,0.8680967
0000 5 Jul 2019,0.09015511
0000 6 Jul 2019,0.7107772
0000 7 Jul 2019,0.04828475
0000 8 Jul 2019,0.5595374
0000 9 Jul 2019,0.6248206
0000 10 Jul 2019,0.01254135
0000 11 Jul 2019,0.006297132
0000 12 Jul 2019,0.002224116
0000 13 Jul 2019,0.1420577
0000 14 Jul 2019,0.00272038
0000 15 Jul 2019,3.925132
0000 16 Jul 2019,0.2565521
0000 17 Jul 2019,0.6001393
0000 18 Jul 2019,0.1592323
0000 19 Jul 2019,0.235633
0000 20 Jul 2019,0.1877702
0000 21 Jul 2019,0.4654592
0000 22 Jul 2019,0.5857214
0000 23 Jul 2019,0.5453328
0000 24 Jul 2019,2.583871
0000 25 Jul 2019,0.2044152
0000 26 Jul 2019,3.306532
0000 27 Jul 2019,0.1161958
0000 28 Jul 2019,1.41334
0000 29 Jul 2019,0.1329946
0000 30 Jul 2019,0.0
0000 31 Jul 2019,0.0
0000 1 Aug 2019,0.0
0000 2 Aug 2019,0.3205751
0000 3 Aug 2019,0.5633464
0000 4 Aug 2019,0.7491879
0000 5 Aug 2019,0.4213343
0000 6 Aug 2019,0.0
0000 7 Aug 2019,0.0
0000 8 Aug 2019,0.0
0000 9 Aug 2019,0.0
0000 10 Aug 2019,0.0
0000 11 Aug 2019,0.09263354
0000 12 Aug 2019,0.392436
0000 13 Aug 2019,0.05257554
0000 14 Aug 2019,0.4301962
0000 15 Aug 2019,0.4505198
0000 16 Aug 2019,0.08789764
0000 17 Aug 2019,0.02562844
0000 18 Aug 2019,0.0
0000 19 Aug 2019,0.002186439
0000 20 Aug 2019,0.6721931
0000 21 Aug 2019,0.3250949
0000 22 Aug 2019,0.2965299
0000 23 Aug 2019,0.0
0000 24 Aug 2019,0.06739904
0000 25 Aug 2019,0.05060051
0000 26 Aug 2019,0.0
0000 27 Aug 2019,0.06329259
0000 28 Aug 2019,0.1013972
0000 29 Aug 2019,0.0466412
0000 30 Aug 2019,0.0
0000 31 Aug 2019,0.1146379
0000 1 Sep 2019,0.02200465
0000 2 Sep 2019,0.01441115
0000 3 Sep 2019,0.002215723
0000 4 Sep 2019,0.0
0000 5 Sep 2019,0.288633
0000 6 Sep 2019,0.0
0000 7 Sep 2019,0.0
0000 8 Sep 2019,0.0
0000 9 Sep 2019,0.0
0000 10 Sep 2019,0.0
0000 11 Sep 2019,0.0
0000 12 Sep 2019,0.835871
0000 13 Sep 2019,1.000376
0000 14 Sep 2019,0.2223596
0000 15 Sep 2019,0.005638832
0000 16 Sep 2019,0.0
0000 17 Sep 2019,0.1447863
0000 18 Sep 2019,4.321023
0000 19 Sep 2019,8.806665
0000 20 Sep 2019,9.013985
0000 21 Sep 2019,4.999435
0000 22 Sep 2019,0.2089072
0000 23 Sep 2019,0.0
0000 24 Sep 2019,0.08378843
0000 25 Sep 2019,0.3724059
0000 26 Sep 2019,0.2373248
0000 27 Sep 2019,0.002769676
0000 28 Sep 2019,0.0
0000 29 Sep 2019,1.692518
0000 30 Sep 2019,14.12444
0000 1 Oct 2019,36.20976
0000 2 Oct 2019,2.472677
0000 3 Oct 2019,9.923957
0000 4 Oct 2019,1.508552
0000 5 Oct 2019,0.0
0000 6 Oct 2019,5.870604
0000 7 Oct 2019,13.3171
0000 8 Oct 2019,2.972934
0000 9 Oct 2019,0.0647333
0000 10 Oct 2019,0.0
0000 11 Oct 2019,1.249479
0000 12 Oct 2019,6.171886
0000 13 Oct 2019,9.353256
0000 14 Oct 2019,0.0
0000 15 Oct 2019,0.003253492
0000 16 Oct 2019,0.4527158
0000 17 Oct 2019,0.1576919
0000 18 Oct 2019,7.514215
0000 19 Oct 2019,9.679952
0000 20 Oct 2019,9.132642
0000 21 Oct 2019,1.598914
0000 22 Oct 2019,4.879426
0000 23 Oct 2019,16.31665
0000 24 Oct 2019,11.88802
0000 25 Oct 2019,2.508203
0000 26 Oct 2019,1.195622
0000 27 Oct 2019,0.6543941
0000 28 Oct 2019,1.081338
0000 29 Oct 2019,0.01797202
0000 30 Oct 2019,0.4740149
0000 31 Oct 2019,2.067796
0000 1 Nov 2019,0.8889945
0000 2 Nov 2019,3.944894
0000 3 Nov 2019,6.071634
0000 4 Nov 2019,8.639998
0000 5 Nov 2019,13.37687
0000 6 Nov 2019,0.891346
0000 7 Nov 2019,1.641245
0000 8 Nov 2019,0.06225059
0000 9 Nov 2019,0.2351784
0000 10 Nov 2019,8.489947
0000 11 Nov 2019,23.63845
0000 12 Nov 2019,13.10747
0000 13 Nov 2019,16.49314
0000 14 Nov 2019,17.74134
0000 15 Nov 2019,6.659404
0000 16 Nov 2019,7.945661
0000 17 Nov 2019,1.604762
0000 18 Nov 2019,2.164365
0000 19 Nov 2019,1.723206
0000 20 Nov 2019,8.881678
0000 21 Nov 2019,12.18847
0000 22 Nov 2019,1.76745
0000 23 Nov 2019,1.192242
0000 24 Nov 2019,1.645604
0000 25 Nov 2019,0.1926234
0000 26 Nov 2019,0.2805834
0000 27 Nov 2019,0.6673641
0000 28 Nov 2019,0.6802275
0000 29 Nov 2019,1.517673
0000 30 Nov 2019,10.97982
0000 1 Dec 2019,3.925752
0000 2 Dec 2019,0.4707867
0000 3 Dec 2019,0.1147835
0000 4 Dec 2019,0.4940565
0000 5 Dec 2019,14.85845
0000 6 Dec 2019,5.92914
0000 7 Dec 2019,17.9753
0000 8 Dec 2019,2.934471
0000 9 Dec 2019,3.667372
0000 10 Dec 2019,0.0
0000 11 Dec 2019,4.800516
0000 12 Dec 2019,9.47678
0000 13 Dec 2019,4.044564
0000 14 Dec 2019,14.03119
0000 15 Dec 2019,7.425863
0000 16 Dec 2019,0.0
0000 17 Dec 2019,3.282289
0000 18 Dec 2019,0.03670039
0000 19 Dec 2019,0.3151076
0000 20 Dec 2019,0.560575
0000 21 Dec 2019,0.5799341
0000 22 Dec 2019,0.08476583
0000 23 Dec 2019,1.291403
0000 24 Dec 2019,0.6668901
0000 25 Dec 2019,1.572867
0000 26 Dec 2019,0.281535
0000 27 Dec 2019,0.5281246
0000 28 Dec 2019,0.1996589
0000 29 Dec 2019,0.1451571
0000 30 Dec 2019,1.223753
0000 31 Dec 2019,23.98348
0000 1 Jan 2020,7.362676
0000 2 Jan 2020,2.173305
0000 3 Jan 2020,0.8132161
0000 4 Jan 2020,0.03656122
0000 5 Jan 2020,4.704587
0000 6 Jan 2020,0.1246147
0000 7 Jan 2020,0.0
0000 8 Jan 2020,0.0
0000 9 Jan 2020,0.0
0000 10 Jan 2020,0.0
0000 11 Jan 2020,0.1387081
0000 12 Jan 2020,0.0
0000 13 Jan 2020,0.2148385
0000 14 Jan 2020,1.543158
0000 15 Jan 2020,0.0
0000 16 Jan 2020,0.0
0000 17 Jan 2020,0.05722988
0000 18 Jan 2020,0.4363398
0000 19 Jan 2020,0.0
0000 20 Jan 2020,0.3756774
0000 21 Jan 2020,13.03802
0000 22 Jan 2020,12.39614
0000 23 Jan 2020,2.551832
0000 24 Jan 2020,0.4267355
0000 25 Jan 2020,0.1810095
0000 26 Jan 2020,3.654345
0000 27 Jan 2020,6.37798
0000 28 Jan 2020,2.612691
0000 29 Jan 2020,3.276798
0000 30 Jan 2020,1.926273
0000 31 Jan 2020,0.0
0000 1 Feb 2020,0.1579093
0000 2 Feb 2020,1.334974
0000 3 Feb 2020,1.595337
0000 4 Feb 2020,0.08799181
0000 5 Feb 2020,0.0
0000 6 Feb 2020,0.0
0000 7 Feb 2020,0.0
0000 8 Feb 2020,0.0
0000 9 Feb 2020,0.2312843
0000 10 Feb 2020,0.4116782
0000 11 Feb 2020,0.0
0000 12 Feb 2020,0.001426062
0000 13 Feb 2020,0.0
0000 14 Feb 2020,0.0
0000 15 Feb 2020,0.3535231
0000 16 Feb 2020,0.0678309
0000 17 Feb 2020,0.005273535
0000 18 Feb 2020,0.171897
0000 19 Feb 2020,0.06760006
0000 20 Feb 2020,0.06410354
0000 21 Feb 2020,6.742625
0000 22 Feb 2020,3.692313
0000 23 Feb 2020,4.555478
0000 24 Feb 2020,6.524489
0000 25 Feb 2020,13.86276
0000 26 Feb 2020,19.11315
0000 27 Feb 2020,2.838635
0000 28 Feb 2020,8.339243
0000 29 Feb 2020,0.3619043
0000 1 Mar 2020,0.2367184
0000 2 Mar 2020,1.160429
0000 3 Mar 2020,0.5454595
0000 4 Mar 2020,0.0
0000 5 Mar 2020,0.0
0000 6 Mar 2020,0.5486375
0000 7 Mar 2020,0.456412
0000 8 Mar 2020,1.002149
0000 9 Mar 2020,0.02252789
0000 10 Mar 2020,0.04781134
0000 11 Mar 2020,2.033417
0000 12 Mar 2020,0.4348341
0000 13 Mar 2020,2.033492
0000 14 Mar 2020,4.366287
0000 15 Mar 2020,4.673113
0000 16 Mar 2020,0.3768571
0000 17 Mar 2020,1.489357
0000 18 Mar 2020,0.003248953
0000 19 Mar 2020,0.1132005
0000 20 Mar 2020,1.864551
0000 21 Mar 2020,9.759974
0000 22 Mar 2020,0.1940588
0000 23 Mar 2020,0.5638347
0000 24 Mar 2020,2.304898
0000 25 Mar 2020,0.9895067
0000 26 Mar 2020,3.113319
0000 27 Mar 2020,0.3715864
0000 28 Mar 2020,1.326472
0000 29 Mar 2020,0.3665706
0000 30 Mar 2020,2.723359
0000 31 Mar 2020,0.7774979
0000 1 Apr 2020,0.5311414
0000 2 Apr 2020,2.632586
0000 3 Apr 2020,0.5707398
0000 4 Apr 2020,6.0590828E-04
0000 5 Apr 2020,0.009621581
0000 6 Apr 2020,0.2279675
0000 7 Apr 2020,1.347409
0000 8 Apr 2020,0.232695
0000 9 Apr 2020,0.3420031
0000 10 Apr 2020,0.416121
0000 11 Apr 2020,0.7325279
0000 12 Apr 2020,8.755554
0000 13 Apr 2020,0.3076035
0000 14 Apr 2020,6.293799
0000 15 Apr 2020,1.17329
0000 16 Apr 2020,1.5184
0000 17 Apr 2020,1.174491
0000 18 Apr 2020,0.5464407
0000 19 Apr 2020,6.710165
0000 20 Apr 2020,0.0
0000 21 Apr 2020,0.02697205
0000 22 Apr 2020,5.749034
0000 23 Apr 2020,3.005112
0000 24 Apr 2020,0.1398112
0000 25 Apr 2020,1.899832
0000 26 Apr 2020,0.08628353
0000 27 Apr 2020,1.413833
0000 28 Apr 2020,0.5955375
0000 29 Apr 2020,0.005347773
0000 30 Apr 2020,0.187221
0000 1 May 2020,2.848465
0000 2 May 2020,0.3278207
0000 3 May 2020,1.487181
0000 4 May 2020,0.3673474
0000 5 May 2020,1.237161
0000 6 May 2020,0.04773419
0000 7 May 2020,1.35223
0000 8 May 2020,0.9907268
0000 9 May 2020,3.486766
0000 10 May 2020,0.00660476
0000 11 May 2020,1.868433
0000 12 May 2020,8.953606
0000 13 May 2020,0.5568495
0000 14 May 2020,1.295375
0000 15 May 2020,0.0
0000 16 May 2020,0.0
0000 17 May 2020,0.0
0000 18 May 2020,2.677877
0000 19 May 2020,0.2022075
0000 20 May 2020,0.05646325
0000 21 May 2020,0.6679571
0000 22 May 2020,0.4467691
0000 23 May 2020,0.3502093
0000 24 May 2020,0.6719257
0000 25 May 2020,1.201757
0000 26 May 2020,4.400321
0000 27 May 2020,0.4675547
0000 28 May 2020,0.1883682
0000 29 May 2020,6.552568
0000 30 May 2020,1.572
0000 31 May 2020,1.866401
0000 1 Jun 2020,2.006827
0000 2 Jun 2020,2.254617
0000 3 Jun 2020,0.2618493
0000 4 Jun 2020,0.6518127
0000 5 Jun 2020,0.06632561
0000 6 Jun 2020,0.4529702
0000 7 Jun 2020,0.1083936
0000 8 Jun 2020,0.0
0000 9 Jun 2020,1.132453
0000 10 Jun 2020,0.2818581
0000 11 Jun 2020,14.82043
0000 12 Jun 2020,0.7540852
0000 13 Jun 2020,1.240899
0000 14 Jun 2020,0.8101617
0000 15 Jun 2020,1.876465
0000 16 Jun 2020,0.002689085
0000 17 Jun 2020,0.1411964
0000 18 Jun 2020,0.06752814
0000 19 Jun 2020,2.731537
0000 20 Jun 2020,0.5628357
0000 21 Jun 2020,1.327774
0000 22 Jun 2020,0.2949683
0000 23 Jun 2020,1.537834
0000 24 Jun 2020,0.1401546
0000 25 Jun 2020,0.007444346
0000 26 Jun 2020,0.005156951
0000 27 Jun 2020,0.4689036
0000 28 Jun 2020,0.002702745
0000 29 Jun 2020,0.2429992
0000 30 Jun 2020,0.1356013
0000 1 Jul 2020,0.0
0000 2 Jul 2020,3.538092
0000 3 Jul 2020,0.4666982
0000 4 Jul 2020,7.659446
0000 5 Jul 2020,3.071892
0000 6 Jul 2020,0.7269191
0000 7 Jul 2020,0.06088952
0000 8 Jul 2020,0.2752235
0000 9 Jul 2020,0.1183319
0000 10 Jul 2020,0.3274963
0000 11 Jul 2020,9.271449
0000 12 Jul 2020,0.2924377
0000 13 Jul 2020,3.39519
0000 14 Jul 2020,0.1399704
0000 15 Jul 2020,0.2065004
0000 16 Jul 2020,0.4186381
0000 17 Jul 2020,0.04134896
0000 18 Jul 2020,0.002455387
0000 19 Jul 2020,0.001199957
0000 20 Jul 2020,0.0
0000 21 Jul 2020,0.0
0000 22 Jul 2020,0.1042818
0000 23 Jul 2020,0.8847327
0000 24 Jul 2020,0.822298
0000 25 Jul 2020,9.096078
0000 26 Jul 2020,1.454648
0000 27 Jul 2020,0.2364841
0000 28 Jul 2020,0.0
0000 29 Jul 2020,0.03196314
0000 30 Jul 2020,0.06291089
0000 31 Jul 2020,0.0
0000 1 Aug 2020,0.0
0000 2 Aug 2020,0.0
0000 3 Aug 2020,0.0
0000 4 Aug 2020,0.0
0000 5 Aug 2020,0.0
0000 6 Aug 2020,0.001859859
0000 7 Aug 2020,0.05999517
0000 8 Aug 2020,0.1058227
0000 9 Aug 2020,0.0
0000 10 Aug 2020,0.193679
0000 11 Aug 2020,0.0
0000 12 Aug 2020,0.01334757
0000 13 Aug 2020,0.1412174
0000 14 Aug 2020,0.7524821
0000 15 Aug 2020,1.712956
0000 16 Aug 2020,0.405436
0000 17 Aug 2020,3.784773
0000 18 Aug 2020,0.5091127
0000 19 Aug 2020,1.484993
0000 20 Aug 2020,3.64449
0000 21 Aug 2020,0.131447
0000 22 Aug 2020,4.983713
0000 23 Aug 2020,0.0
0000 24 Aug 2020,0.1736022
0000 25 Aug 2020,1.019908
0000 26 Aug 2020,0.008043156
0000 27 Aug 2020,0.03246487
0000 28 Aug 2020,0.4266264
0000 29 Aug 2020,0.0
0000 30 Aug 2020,6.636165
0000 31 Aug 2020,0.3794047
0000 1 Sep 2020,0.2894694
0000 2 Sep 2020,0.3087224
0000 3 Sep 2020,0.1539084
0000 4 Sep 2020,0.05485154
0000 5 Sep 2020,0.4620367
0000 6 Sep 2020,0.003915968
0000 7 Sep 2020,0.1520335
0000 8 Sep 2020,1.119338
0000 9 Sep 2020,0.318595
0000 10 Sep 2020,0.0
0000 11 Sep 2020,0.0
0000 12 Sep 2020,0.001443642
0000 13 Sep 2020,7.268145
0000 14 Sep 2020,0.002647472
0000 15 Sep 2020,0.05441726
0000 16 Sep 2020,0.0
0000 17 Sep 2020,0.2176102
0000 18 Sep 2020,2.316911
0000 19 Sep 2020,5.812508
0000 20 Sep 2020,0.4099625
0000 21 Sep 2020,0.3373325
0000 22 Sep 2020,0.0
0000 23 Sep 2020,0.01571973
0000 24 Sep 2020,0.8120043
0000 25 Sep 2020,0.6188251
0000 26 Sep 2020,0.2770313
0000 27 Sep 2020,0.01565808
0000 28 Sep 2020,0.004156249
0000 29 Sep 2020,0.0
0000 30 Sep 2020,0.1920193
0000 1 Oct 2020,0.0
0000 2 Oct 2020,0.0
0000 3 Oct 2020,0.0
0000 4 Oct 2020,0.01700621
0000 5 Oct 2020,0.1704056
0000 6 Oct 2020,0.06475233
0000 7 Oct 2020,0.0
0000 8 Oct 2020,8.697351
0000 9 Oct 2020,0.0
0000 10 Oct 2020,0.0
0000 11 Oct 2020,2.8309794E-04
0000 12 Oct 2020,
0000 13 Oct 2020,0.0
0000 14 Oct 2020,
0000 15 Oct 2020,0.0
0000 16 Oct 2020,0.0668663
0000 17 Oct 2020,0.521238
0000 18 Oct 2020,2.477817
0000 19 Oct 2020,1.438737
0000 20 Oct 2020,0.03165052
0000 21 Oct 2020,0.1948821
0000 22 Oct 2020,0.1018101
0000 23 Oct 2020,0.0
0000 24 Oct 2020,0.0
0000 25 Oct 2020,0.6559513
0000 26 Oct 2020,0.0
0000 27 Oct 2020,0.0
0000 28 Oct 2020,10.73069
0000 29 Oct 2020,11.82396
0000 30 Oct 2020,0.01778252
0000 31 Oct 2020,0.0
0000 1 Nov 2020,0.04323162
0000 2 Nov 2020,0.0
0000 3 Nov 2020,0.0
0000 4 Nov 2020,0.0
0000 5 Nov 2020,0.0
0000 6 Nov 2020,0.0
0000 7 Nov 2020,0.0
0000 8 Nov 2020,0.0
0000 9 Nov 2020,1.879604
0000 10 Nov 2020,0.0
0000 11 Nov 2020,0.0
0000 12 Nov 2020,0.016421
0000 13 Nov 2020,0.0
0000 14 Nov 2020,0.05409943
0000 15 Nov 2020,0.0
0000 16 Nov 2020,41.11436
0000 17 Nov 2020,8.840683
0000 18 Nov 2020,0.002894558
0000 19 Nov 2020,4.035889
0000 20 Nov 2020,5.270676
0000 21 Nov 2020,8.194806
0000 22 Nov 2020,0.5426253
0000 23 Nov 2020,0.3547218
0000 24 Nov 2020,14.18625
0000 25 Nov 2020,0.002032082
0000 26 Nov 2020,0.09753056
0000 27 Nov 2020,0.008196042
0000 28 Nov 2020,0.9038171
0000 29 Nov 2020,0.9646436
0000 30 Nov 2020,0.0
0000 1 Dec 2020,0.009712657
0000 2 Dec 2020,0.09828523
0000 3 Dec 2020,12.60205
0000 4 Dec 2020,2.928205
0000 5 Dec 2020,0.0
0000 6 Dec 2020,3.348187
0000 7 Dec 2020,0.3130391
0000 8 Dec 2020,0.1482548
0000 9 Dec 2020,0.3710276
0000 10 Dec 2020,0.002198671
0000 11 Dec 2020,0.4044403
0000 12 Dec 2020,2.335799
0000 13 Dec 2020,0.0
0000 14 Dec 2020,0.0
0000 15 Dec 2020,0.0
0000 16 Dec 2020,0.01060755
0000 17 Dec 2020,2.929831
0000 18 Dec 2020,19.68602
0000 19 Dec 2020,0.0317506
0000 20 Dec 2020,0.1870186
0000 21 Dec 2020,0.0
0000 22 Dec 2020,0.01997571
0000 23 Dec 2020,1.742225
0000 24 Dec 2020,0.4888203
0000 25 Dec 2020,0.2500743
0000 26 Dec 2020,12.90331
0000 27 Dec 2020,23.65377
0000 28 Dec 2020,25.28545
0000 29 Dec 2020,1.020653
0000 30 Dec 2020,0.1263004
0000 31 Dec 2020,
0000 1 Jan 2021,0.05736862
0000 2 Jan 2021,0.04704047
0000 3 Jan 2021,2.933417
0000 4 Jan 2021,13.22949
0000 5 Jan 2021,9.951442
0000 6 Jan 2021,0.4297664
0000 7 Jan 2021,3.074241
0000 8 Jan 2021,0.03316976
0000 9 Jan 2021,3.161074
0000 10 Jan 2021,19.25394
0000 11 Jan 2021,5.160775
0000 12 Jan 2021,1.798959
0000 13 Jan 2021,0.862038
0000 14 Jan 2021,1.547109
0000 15 Jan 2021,0.8542782
0000 16 Jan 2021,8.2547241E-04
0000 17 Jan 2021,0.8857065
0000 18 Jan 2021,0.0143059
0000 19 Jan 2021,0.4868882
0000 20 Jan 2021,0.06679045
0000 21 Jan 2021,0.08508058
0000 22 Jan 2021,8.775321
0000 23 Jan 2021,28.63394
0000 24 Jan 2021,4.180655
0000 25 Jan 2021,19.91015
0000 26 Jan 2021,0.3747751
0000 27 Jan 2021,0.02607024
0000 28 Jan 2021,20.19249
0000 29 Jan 2021,0.0
0000 30 Jan 2021,0.01398867
0000 31 Jan 2021,1.457469
0000 1 Feb 2021,0.0
0000 2 Feb 2021,3.167931
0000 3 Feb 2021,0.0
0000 4 Feb 2021,0.3384596
0000 5 Feb 2021,0.7681218
0000 6 Feb 2021,2.307351
0000 7 Feb 2021,21.14016
0000 8 Feb 2021,0.05730018
0000 9 Feb 2021,1.132263
0000 10 Feb 2021,1.564054
0000 11 Feb 2021,2.41256
0000 12 Feb 2021,1.047366
0000 13 Feb 2021,0.001952693
0000 14 Feb 2021,0.001312124
0000 15 Feb 2021,0.002720369
0000 16 Feb 2021,27.49483
0000 17 Feb 2021,0.7146941
0000 18 Feb 2021,0.2002702
0000 19 Feb 2021,0.2396826
0000 20 Feb 2021,4.324048
0000 21 Feb 2021,0.0
0000 22 Feb 2021,0.07861337
0000 23 Feb 2021,0.0
0000 24 Feb 2021,0.0
0000 25 Feb 2021,3.127548
0000 26 Feb 2021,1.053363
0000 27 Feb 2021,0.2801205
0000 28 Feb 2021,13.56361
0000 1 Mar 2021,0.6995608
0000 2 Mar 2021,7.935642
0000 3 Mar 2021,3.50319
0000 4 Mar 2021,0.4015229
0000 5 Mar 2021,0.03097991
0000 6 Mar 2021,0.04993338
0000 7 Mar 2021,0.0
